tweet_id,text,author_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,source,media_key,media_url,media_type,media_view,user_name,user_username,user_verified,user_followers_count,user_following_count,user_location
1462859840590598144,"Día 20: #Movement. Hace más de un año pintamos Buenos Aires con los colores del #Orgullo 🏳️‍🌈para ver el tiempo que les tomaría a las personas caminar hasta el epicentro de la marcha del Orgullo #LGTBIQ (2020).
#30DayMapChallenge #Map #CARTO #GIS #data #ARG
https://t.co/PASUiB33lR https://t.co/C53NB1hwZM",3081831303,2021-11-22 19:05:39+00:00,es,1,0,0,0,Twitter Web App,3_1462859757325373449,https://pbs.twimg.com/media/FE0fMt-X0Akz747.jpg,photo, ,Properati Data,Properati_Data,False,1223,564, 
1462858580718067721,"#30DayMapChallenge Day 22, Boundary! PA has lots of local government. 2,572 to be exact. Made with https://t.co/8nctJyTCbD. https://t.co/uZf30mtQmg",277272757,2021-11-22 19:00:38+00:00,en,1,0,5,0,Twitter Web App,3_1462858172394180611,https://pbs.twimg.com/media/FE0dwdpVEAMc0ak.jpg,photo, ,Steve Cline,SteveClineBird,False,150,248,"Vancouver, WA"
1462857459543035911,"#30DayMapChallenge Day 22: Boundaries 

Our borders are constructed boundaries dividing political, social, or legal territories.

Timelapse of changing boundaries of the world from 1886 to 2019, according to the CShapes 2.0 dataset. 

#world #boundaries #borders #qgis #cshapes https://t.co/BudqdwjLbZ",1091106812852609027,2021-11-22 18:56:11+00:00,en,1,0,2,0,Twitter Web App,7_1462857346493947912,https://pbs.twimg.com/ext_tw_video_thumb/1462857346493947912/pu/img/YFJxvPL_JDvrGOwp.jpg,video, ,MappleJuice,Mapple_juice,False,35,10,The Netherlands
1462855898611789828,"#30DayMapChallenge · Boundaries

Map showing the provincial and municipal boundaries of the Netherlands. 

#Rstats code: https://t.co/8QAnjgU2r6 https://t.co/u4HB8QAdDS",1117096616492662786,2021-11-22 18:49:59+00:00,en,2,0,11,0,Twitter Web App,3_1462855240219250689,https://pbs.twimg.com/media/FE0bFycWUAEGnx3.jpg,photo, ,Thom-Ivar van Dijk,ThomIvar,False,2453,202, 
1462853775153156099,"Jour 22 du #30DayMapChallenge : Boundaries

Aujourd'hui un planisphère des ZEEs mondiales.

Réalisée sur #QGIS https://t.co/7MtBwUIppu",1311399091,2021-11-22 18:41:33+00:00,fr,3,2,8,0,Twitter Web App,3_1462853703979913220,https://pbs.twimg.com/media/FE0ZsXgWUAQzwP-.jpg,photo, ,Lubin Picard,Lubin_Picard,False,344,198, 
1462851575169241093,"Day 22 of the #30DayMapChallenge is boundaries. In a deeply divided time, the rifts are geographic as well as social. This map shows those two Americas. #wafflehouse https://t.co/7gyBxn64Yc",13215962,2021-11-22 18:32:48+00:00,en,12,6,95,9,Twitter Web App,3_1462851257622679553,https://pbs.twimg.com/media/FE0Xd-HVUAE0xpT.jpg,photo, ,Jerry Shannon,jerry_shannon,False,2111,1682,"Athens, GA"
1462850869293166605,"Day 22: Boundaries | #30DayMapChallenge
I made these 3 maps for different articles for @raichali and for Vale Ysunza. Israeli occupation on Palestine, Morrocan occupation on Saharaui and Mexican-American border's dynamics are a few examples why borders should vanish forever https://t.co/IBmJifgMKp",1263997606759403520,2021-11-22 18:30:00+00:00,en,4,2,21,2,Twitter Web App,3_1462844488884359168,https://pbs.twimg.com/media/FE0RT-mXEAAR7F3.jpg,photo, ,Sebastián Estremo,S_Estremo,False,288,128, 
1462848588082343939,"#30DayMapChallenge 
Day 22 - Boundaries
The Rio Grande River - U.S. / Mexico Border https://t.co/qsONb2Usyd",748038863206088704,2021-11-22 18:20:56+00:00,en,1,2,9,0,Twitter Web App,3_1462848317545582592,https://pbs.twimg.com/media/FE0Uy1eVEAAmLNI.jpg,photo, ,Shannon Gonzales 🐙(she/her),yavannie24,False,558,1000,"Sacramento, CA"
1462847134571630599,"#30DayMapChallenge Day 22: Boundaries, Richard Martin was inspired by @John_M_Nelson blending techniques in this 
map using historic OS data overlaid on an OS Terrin5 DEM. 

Boundaries exist everywhere, from properties to fields – but the highlight is the Iron Age fort boundary. https://t.co/wgC6RJucIp",22614266,2021-11-22 18:15:09+00:00,en,6,1,46,2,Hootsuite Inc.,3_1462847132331913218,https://pbs.twimg.com/media/FE0Tt2NXsAIdiBZ.jpg,photo, ,Ordnance Survey,OrdnanceSurvey,True,63086,3721,"Southampton, UK"
1462846127225638916,Aprovechando el #30DayMapChallenge de noviembre: un plano sobre cómo se distribuyen los incidentes ciclistas en Medellín. ¿Cuántos incidentes menos se presentarían si se consolidara la red ciclista sobre estas vías? https://t.co/SY4XFxfuE7,150063988,2021-11-22 18:11:09+00:00,es,5,1,25,0,Twitter Web App,16_1462846084649209858,https://pbs.twimg.com/tweet_video_thumb/FE0Sw3SWUAIobOJ.jpg,animated_gif, ,Daniel,Danielsolamente,False,502,2359,"Medellín, Colombia"
1462845901030916100,"#30DayMapChallenge Day 21 - Elevation

Visible area map (aka viewshed) from Mather Point of Grand Canyon. 

Many rooms to improve as I dun hv much time to refine the details. Yet another map inspired by (&amp; imitating) @John_M_Nelson’s masterpiece: https://t.co/n8rXMrZZgd https://t.co/LPo0wq6f2l",985921631439568896,2021-11-22 18:10:15+00:00,en,1,0,5,0,Twitter for iPhone,3_1462845890519920640,https://pbs.twimg.com/media/FE0SlkGUcAA5bd-.jpg,photo, ,Kenneth Wong,Kenneth_KHW,False,309,259,Hong Kong
1462843018298499074,Why do we feel the need to cut Antarctica up like a cake? Yet again Aerialod has been a life saver when I needed to produce something interesting in a rush! Day 22 - Boundaries #30DayMapChallenge #aerialod https://t.co/J60qJeKwjw,1114069920092966912,2021-11-22 17:58:48+00:00,en,1,1,6,0,Twitter Web App,3_1462841621381328907,https://pbs.twimg.com/media/FE0OtEUXMAsQ3bU.jpg,photo, ,Kate,KateEllen100,False,157,311, 
1462842466139258893,"Día 22 #30DayMapChallenge #boundaries 

Cotos cinegéticos clasificados por hectáreas en Castilla y León.

Fuente: Datos.gob https://t.co/VUV8pE0TQ9",1156302488884121601,2021-11-22 17:56:36+00:00,es,1,1,2,0,Twitter for Android,3_1462842463270354953,https://pbs.twimg.com/media/FE0PeEmWQAknSO2.jpg,photo, ,Pablo Otero,Pablo__Otero,False,99,486,Madrid
1462842282877407233,#30DayMapChallenge Day 22: Map of boundaries between public and private surface management. Similar to Wyoming with lots of private land in the east and lots of public in the west. https://t.co/YMzwV2XvXG,2719547953,2021-11-22 17:55:53+00:00,en,1,1,3,0,Twitter Web App,3_1462842237981659136,https://pbs.twimg.com/media/FE0PQ9VVkAAOFf6.jpg,photo, ,Jesse Pisel,geologyjesse,False,653,329, 
1462842260836519946,"#30DayMapChallenge 
Day 22 - Boundaries

The Roman City Wall of Cologne, Germany (Köln) was built between the late 1st and the 3rd century AD. Today some remains are still visible.

Created in #rstats with {ggplot2} and {rayshader} https://t.co/FHEF7oyxrg",1139059532,2021-11-22 17:55:47+00:00,en,6,1,31,1,Twitter Web App,3_1462842118737641478,https://pbs.twimg.com/media/FE0PKBHWQAYGCgX.jpg,photo, ,Ansgar Wolsing,_ansgar,False,380,1021,"Köln, Deutschland"
1462841715945992195,"#30DayMapChallenge
Day 21 - Elevation 🏔

Did you know Mount Shasta is the 2nd highest volcano in the Cascade Range and the 5th highest peak in California? https://t.co/7ePMPdL0Yg",1042196208297472000,2021-11-22 17:53:38+00:00,en,2,0,2,0,Twitter Web App,3_1462841694936649728,https://pbs.twimg.com/media/FE0OxWVUUAAllDh.jpg,photo, ,TomTom Developers,TomTomDevs,False,5961,314,"San Jose, CA"
1462841355177279489,"#30DayMapChallenge Day 22 Boundaries

Tectonic Plate Boundaries 

Qartoon Style by @tjukanov 

#QGIS #NaturalEarth https://t.co/hgWQmxQrHI",223959960,2021-11-22 17:52:12+00:00,en,1,0,14,0,Twitter Web App,3_1462841271752577033,https://pbs.twimg.com/media/FE0OYt2X0AkkY6l.jpg,photo, ,Kirsten Reilly,_penguin_runner,False,417,1221,"Stirling, Scotland"
1462841209999835143,"#30DayMapChallenge 
Day 22 - Boundaries

Three Borders Landmark: Brazil, Paraguay and Argentina
By: Lucas de Morais Teixeira

#QGIS #Boundaries #Brazil #Paraguay #Argentina #tourism #Point #landscape #landmark https://t.co/x0hLO6cI6s",1027773119208062982,2021-11-22 17:51:37+00:00,en,0,0,7,0,Twitter Web App,3_1462841108115951620,https://pbs.twimg.com/media/FE0OPMQXEAQEbNd.jpg,photo, ,Lucas Morais Teixeira,lucaobala_,False,56,263,"Maceió, Brasil"
1462840219514937348,"#30DayMapChallenge 
Jour 22 - Limites

La carte colorée du jour montre quelle ville voisine est la plus proche, sur tout le territoire d'Orsay. https://t.co/iA1zUUEU1k",3068008768,2021-11-22 17:47:41+00:00,fr,0,1,1,0,TweetDeck,3_1462839441706393606,https://pbs.twimg.com/media/FE0MuMZXIAY7StS.jpg,photo, ,CômeMS,Come_M_S,False,7,122,"Orsay, France"
1462839338195111944,"#30DayMapChallenge 
Day 22 - Boundaries

This map show you which border town is the closest to any point inside Orsay. https://t.co/23Ot2PN4xO",3068008768,2021-11-22 17:44:11+00:00,en,0,1,0,0,TweetDeck,3_1462838372309819397,https://pbs.twimg.com/media/FE0Lv8lWYAU6E6a.jpg,photo, ,CômeMS,Come_M_S,False,7,122,"Orsay, France"
1462838759079219205,"22. 'Boundaries'

Kim's map for the 22nd day of the #30DayMapChallenge takes us far back in time... ⚔️

#GISChat #gis https://t.co/J0h3T77bqT",2295951570,2021-11-22 17:41:53+00:00,en,2,1,6,0,Twitter Web App,3_1462838683275513863,https://pbs.twimg.com/media/FE0MCDBWUAc7hUO.jpg,photo, ,LUC,LUCtweeting,False,3648,874,United Kingdom
1462838537556946954,"Mapping the world according to secondary boundaries. This map shows countries internal borders (state lines in the USA, counties in the UK). Day 22 of the #30DayMapChallenge - Boundaries
Made with #Python using #matplotlib. #DataScience #DataVisualization #Map #Geography #data https://t.co/zlsYsWhdiU",1349110409215795204,2021-11-22 17:41:00+00:00,en,2,0,16,0,Twitter Web App,3_1460694559747461129,https://pbs.twimg.com/media/FEVt9ocX0Ak8Mo-.jpg,photo, ,Python Maps,PythonMaps,False,5913,2678,Planet Earth
1462838077060169740,"20. 'Movement'

One of our #30DayMapChallenge entries from over the weekend by James Tomlinson... 🦁🦏

James is particularly passionate about GIS #classification and recognised the need to #analyse and #visualise movement and migration hurdles in Africa.

#GISchat #GIS https://t.co/5x4ZqT6Jmh",2295951570,2021-11-22 17:39:10+00:00,en,2,0,4,0,Twitter Web App,3_1462837786256490497,https://pbs.twimg.com/media/FE0LN1XWQAErL2D.jpg,photo, ,LUC,LUCtweeting,False,3648,874,United Kingdom
1462837131324366848,"Bit late for the party.
#30DayMapChallenge - Day 22 - (No) Boundaries.

Germany east and west. https://t.co/aP8Aa58fA6",1316116835327148035,2021-11-22 17:35:24+00:00,en,3,0,41,0,Twitter Web App,3_1462836652997582851,https://pbs.twimg.com/media/FE0KL3pXoAMdiTy.jpg,photo, ,VizArt,hellovizart,False,1014,204, 
1462837027993530370,#30DayMapChallenge #Day21 Boundaries -The administrative units for #Ruegen  for the year 2017 - Zoom in of Day3- getting larger and larger over time - Data: @Eurostat GISCO Data:https://t.co/2grnD2nI7m + Copernicus DEM data - https://t.co/WVbz3M1KJZ S: QGIS - 9days2go https://t.co/7272JxJtDS,2574612668,2021-11-22 17:35:00+00:00,en,1,1,5,0,Twitter Web App,3_1462504788847992839,https://pbs.twimg.com/media/FEvcW1WXoAc0rSC.jpg,photo, ,hannes reuter,hireuter,False,290,601, 
1462836647360409601,#30DayMapChallenge frontières. La division de la Péninsule de Corvée (entre l'océan Pandémique et la mer de Clust) https://t.co/rEyWto1v62,1189967197730430977,2021-11-22 17:33:29+00:00,fr,0,0,3,0,Twitter for Android,3_1462836643723988996,https://pbs.twimg.com/media/FE0KLVGX0AQx6Vr.jpg,photo, ,Julien Dupont Kobri,Kartokobri,False,880,387, 
1462836296473325570,"@awoodruff @pinakographos I agree they are a very neat design.

They can be automated relatively easily: https://t.co/SLcjcBJ4xr. 

I created some of those for the #30DayMapChallenge a couple of years ago: https://t.co/LCgDTI1JiP https://t.co/v2zLE8UgPQ",43953969,2021-11-22 17:32:05+00:00,en,1,1,4,0,Twitter Web App,3_1462836230207463437,https://pbs.twimg.com/media/FE0JzQoWYA0vBmu.jpg,photo, ,Jo Wood,jwoLondon,False,1863,506,London
1462834222872285186,"Day 21: Elevation #30DayMapChallenge

Nobody really thinks about what's under the water - here are some of the largest mountains beneath the seas

@Steer_Group #underwater #sea #elevation https://t.co/sopmHNN08t",793464945971257350,2021-11-22 17:23:51+00:00,en,1,0,3,0,Twitter Web App,3_1462833530635964417,https://pbs.twimg.com/media/FE0HWH8WUAENbJ4.jpg,photo, ,Design for Movement,Steer_DfM,False,326,115,"Europe, N.America, LATAM, Asia"
1462833656674856960,"@StgoCerrosIsla #30DayMapChallenge day 22: boundaries

Chile has 6400 kms of coastline, and also over 26.000 mountain peaks (according to @osmCL) so it's difficult to tell if it is a mountan or a nautical country

#rstats #rspatial https://t.co/ptcGnss16P",83974993,2021-11-22 17:21:36+00:00,en,2,1,4,0,Twitter Web App,3_1462832939725643782,https://pbs.twimg.com/media/FE0GzuoWYAY1puw.png,photo, ,raimundos,raimun2,False,1007,810,Chile
1462832804585263115,"Day 22 #30DayMapChallenge: Boundaries: Former city plan of Bogota, 1938, before its fusion with neighbor towns to form the Special Disctrict. The former borders with them can be seen on the plan (Engativa, Suba, Usaquén, Usme) https://t.co/dFJ10VKeog",1458114928670388231,2021-11-22 17:18:13+00:00,en,1,0,5,0,Twitter Web App,3_1462831026758115330,https://pbs.twimg.com/media/FE0FEYRWYAIkGon.jpg,photo, ,Maps of Colombia - Mapas de Colombia,ColombianMaps,False,5612,20,Colombia
1462832693406695427,"Satellite image of the day:  (part of) the longest sandy beach in the world: the Namib Desert. 1,900 kilometres from end to end. Second image is the ""moisture index"" showing a lake or marsh or some kind of water feature on top of the sand. @sentinel_hub for #30DayMapChallenge https://t.co/5q5tjgGNhx",910623276778405888,2021-11-22 17:17:46+00:00,en,6,6,53,2,Twitter Web App,3_1462832186202079238,https://pbs.twimg.com/media/FE0GH3iVQAY7IbI.jpg,photo, ,AI6YR,ai6yrham,False,29374,1611,DM04
1462831653294903297,"#30DayMapChallenge Day 22. Boundaries.

Fuzzy nome boundaries.

Nile Delta, Egypt. Each green blob is a different nome ca. 606 CE. Nobody knows exactly the territory that each nome had. Based on my PhD research and George of Cyprus,  Manfred Bietak, John Ball and Toussoun. https://t.co/qI5FAtUn7k",23676785,2021-11-22 17:13:38+00:00,en,3,0,8,0,Twitter Web App,3_1462829623398518802,https://pbs.twimg.com/media/FE0DysWWUBIWmC9.jpg,photo, ,(っ◔◡◔)っ ★,ishiba,False,634,741,"↲, cerca de Slumil K’ajxemk’op"
1462831456909242375,"#30DayMapChallenge Day 22: Boundaries.
South Pole is the really good place to go back to the future =)
Data: Natural Earth https://t.co/Y09ZcrZBaF",1103150306152587264,2021-11-22 17:12:52+00:00,en,1,0,3,0,Twitter Web App,3_1462830876459417608,https://pbs.twimg.com/media/FE0E7oXWQAgHTFk.jpg,photo, ,Александр Зуев,Zuev34W,False,28,136,"Volgograd, Russia"
1462829188143058949,"#30DayMapChallenge Day 22: Boundaries. Of all the shapes I've encountered in my day job I've never seen one as crazy as the Columbus city boundary. Look at all those enclaves! Also, no exclaves. It all connects! https://t.co/NEMsMb6eFM",2391754261,2021-11-22 17:03:51+00:00,en,3,1,12,2,Twitter Web App,3_1462829152386621450,https://pbs.twimg.com/media/FE0DXRsXIAoYtsb.jpg,photo, ,🌏Map of the Week,MapOfTheWeek,False,1076,370,"Arlington, MA"
1462828229819977730,this #30DayMapChallenge has got me torn #mappymeme https://t.co/lnTHsC3dhc,741653561314922496,2021-11-22 17:00:02+00:00,en,1,1,38,0,Twitter Web App,3_1462617138599014403,https://pbs.twimg.com/media/FExCicyXsAMVrrb.jpg,photo, ,Kate Berg 🥔🗺️,pokateo_,False,4377,2293,"Grand Rapids, MI"
1462828222526099457,"#30DayMapChallenge Dia 22: Fronteres
Regions, sectors sanitaris, àrees bàsiques de salut i àrees de gestió assistencial.
Exemple: les comarques de Girona són una regió dividida en dos sectors, que estan subdividits, Figueres/Palamos/Olot/Ripoll i cada centre té els seus municipis https://t.co/PZ89q4H4dI",3501358169,2021-11-22 17:00:00+00:00,ca,1,0,2,0,Twitter Web App,3_1455096209492819970,https://pbs.twimg.com/media/FDGKSwjWQAIcXgS.jpg,photo, ,Víctor Coris,Victor_Celoni,False,32,127, 
1462828133065924617,"Day 22 (boundaries) of #30DayMapChallenge: Did you know of these peculiar spots on the Estonian-Russian border? They're called Saatse Boot and you're only allowed to pass through with a vehicle. 
Map by @kaisalaur1 
#borders https://t.co/2BCNSfGwf0",34737662,2021-11-22 16:59:39+00:00,en,2,0,13,0,Twitter Web App,3_1462827122918100995,https://pbs.twimg.com/media/FE0BhJVXEAMP-h7.jpg,photo, ,Positium,positium,False,477,335,"Soola 8, Tartu, Estonia"
1462827804484063236,"#30DayMapChallenge Day 21 Elevation:

Highest points in Canada (by Province/Territory) https://t.co/HVtgkbJXnv",910889225448439808,2021-11-22 16:58:21+00:00,en,1,0,8,0,Twitter Web App,3_1462827419597955079,https://pbs.twimg.com/media/FE0ByajWYAcOADp.jpg,photo, ,Dennis Kao,professorkao,False,466,719, 
1462826671241891842,The #Belfast Peace line still separates communities to the West of the city. Building demolitions and physical barriers mark the location in urban fabric. #lidar @opendatani #boundaries #30DayMapChallenge https://t.co/8XU0u0KtRM,3308382005,2021-11-22 16:53:51+00:00,en,3,0,4,0,Twitter for Android,3_1462826663771787271,https://pbs.twimg.com/media/FE0BGa4WUAcHUu6.jpg,photo, ,Conor Graham #GeoSTEM Geography Jedi 🛰️⛰️🌋🌎🌏🌍,GeoConor,False,2778,5002,Northern Ireland
1462825917621886991,"#30DayMapChallenge - Day 22 Boundaries

Europe -  a continent preferably without #boundaries and borders

data source: #Europe hillshade 1x1 km from European Environment Agency @EU_ENV https://t.co/GqqQo3a2sM",1328807058465054720,2021-11-22 16:50:51+00:00,en,1,0,2,0,Twitter Web App,3_1462825808339386374,https://pbs.twimg.com/media/FE0AUoJXwAYAZgH.png,photo, ,Dr. Katja Kuhwald,KatjaKuhwald,False,214,343,"Kiel, Germany"
1462823841701445640,"Day 22: Borders, or ""Drawing a line in the sand"" #30DayMapChallenge https://t.co/LM3XkJDapr",275677658,2021-11-22 16:42:36+00:00,en,1,0,6,0,Twitter Web App,3_1462823525564260358,https://pbs.twimg.com/media/FEz-PwJXoAY_WgP.jpg,photo, ,Keith Jenkins,kgjenkins,False,1324,201,Ithaca
1462823791386669062,"#30DayMapChallenge Day 21. Elevation

I was busy during the weekend so I skipped day 21, but here it is. A cartographic / DataViz classic: A Joy Plot map of Mexico (obviously after Joy Division).

In a few minutes I will post Day 22. enJOY! https://t.co/4DvYDYWV5T",23676785,2021-11-22 16:42:24+00:00,en,2,3,10,0,Twitter Web App,3_1462822776914468866,https://pbs.twimg.com/media/FEz9kLNWYAIiskh.jpg,photo, ,(っ◔◡◔)っ ★,ishiba,False,634,741,"↲, cerca de Slumil K’ajxemk’op"
1462822931327819793,"#30DayMapChallenge Day 21: Elevation
A quick map of contours of O'ahu https://t.co/HrQ5RhgZ7e",579246246,2021-11-22 16:38:59+00:00,en,1,0,7,0,Twitter Web App,3_1462822803976212494,https://pbs.twimg.com/media/FEz9lwBX0A4XZfu.jpg,photo, ,cas 🌎,cas_maps,False,223,1150, 
1462822421401067526,"🗺️ #30DayMapChallenge 
Día 22: Límites

Conoce, consulta y descarga la información de las líneas limítrofes de Colombia en 👇
https://t.co/HNcTNFoDfc https://t.co/SDPmNPSGTn",124492052,2021-11-22 16:36:57+00:00,es,5,1,10,0,Twitter Web App,3_1462822411255091209,https://pbs.twimg.com/media/FEz9O5BXEAk9103.jpg,photo, ,Instituto Geográfico Agustín Codazzi - IGAC,igacColombia,True,62944,2159,Colombia
1462821715344560131,"#30DayMapChallenge
Day:12

Population 📍

Distribution and population density in the Kingdom of Saudi Arabia 🇸🇦❤️
By: #Inkscape https://t.co/evPQfpxO70",718409341666254850,2021-11-22 16:34:09+00:00,en,3,0,5,0,Twitter for iPhone,3_1462821702644162566,https://pbs.twimg.com/media/FEz8lpPWYAYeH36.jpg,photo, ,سرّاء💛🌎,adorewinter,False,551,2103,"جدة, المملكة العربية السعودية"
1462821645610106885,Day 12 of #TheCommunityMaps Challenge is Transit. Maps of transit routes can be very overwhelming for those not used to them. This video discusses how GIS is sued for navigating the bus routes in Detroit. #thecommunitymaps #transit #geography #30daymapchallenge #gis #romogis https://t.co/9Qm82vG00a,2229098191,2021-11-22 16:33:52+00:00,en,1,0,3,0,Twitter Web App,7_1462821457877258245,https://pbs.twimg.com/ext_tw_video_thumb/1462821457877258245/pu/img/XPrjM4Mqv7ZQlagW.jpg,video, ,Frank Romo,romo_GIS,False,594,2339,"Detroit, MI"
1462821504585023489,"To avoid the risk of going down a rabbit hole for hours when I'm already a day behind on the #30DayMapChallenge, for day 21 (elevation) I'm just spitting out another one of my flowy hachure-esque terrain things. https://t.co/WnTkmAshCq",17448055,2021-11-22 16:33:19+00:00,en,4,3,40,1,Twitter Web App,3_1462816618304708620,https://pbs.twimg.com/media/FEz39smXIAwG9IF.jpg,photo, ,Andy Woodruff,awoodruff,False,6702,580,"Belmont, Massachusetts"
1462820307043958784,"Day 21: Elevation | #30DayMapChallenge

Izztacihuatl and Popocatepetl's Rendered in #SAGA 

#percepciónremota #Landsat #AlospalSAR #softwarelibre #geolibre #Landsat #modelos3d #cartografíaadetalle #cartografiandomexico #SistemasDeInformacionGeografica #cartografiamexico https://t.co/YmAavn7gYQ",1051527936,2021-11-22 16:28:33+00:00,en,0,0,6,0,Twitter Web App,3_1462820279919386626,https://pbs.twimg.com/media/FEz7S1LVIAIyZf9.jpg,photo, ,Eduardo AC Jurado,lalocruzjurado,False,111,465,"Xochimilco, Distrito Federal"
1462819652174819330,"#30DayMapChallenge
Day 22: boundary 🗺📍

A map representing the administrative borders of the Kingdom of Saudi Arabia 🇸🇦

using the program: #inkscape https://t.co/CsLLOgmJzH",718409341666254850,2021-11-22 16:25:57+00:00,en,3,1,3,0,Twitter for iPhone,3_1462819630901256193,https://pbs.twimg.com/media/FEz6tDZWYAESEZp.jpg,photo, ,سرّاء💛🌎,adorewinter,False,551,2103,"جدة, المملكة العربية السعودية"
1462819517411778574,"#30daymapchallenge • Jour 22
""Frontières""

🗺 Les régions françaises métropolitaines
🧭 #france #régions #frontières #cartographie https://t.co/uLyy6H2fNJ",1352020785670533123,2021-11-22 16:25:25+00:00,fr,1,1,3,0,Twitter for Android,3_1462819514001862668,https://pbs.twimg.com/media/FEz6mP6XMAwxAD6.jpg,photo, ,Geobjectif,geobjectif,False,15,19,France
1462814378743402497,"Día 22 - Boundaries / Barreras. En este mapa se puede ver las barreras de Costa Rica para las acciones que se toman. Están las provincias, cantones, distritos y las divisiones de MIDEPLAN. #30DayMapChallenge #30daymapchallengebot https://t.co/Gjzjg071wq",3784370418,2021-11-22 16:05:00+00:00,es,1,0,7,0,Twitter Web App,3_1462300972311531527,https://pbs.twimg.com/media/FEsi_JlWUAce-jw.jpg,photo, ,Michelle Jones,michjonescr,False,298,495,"San José, Costa Rica"
1462813307803475975,"Day 20 of #30DayMapChallenge - Movement
How do you see a road network? As a person in a vehicle, it helps you get around. Now get on a bike, go for a walk, what about the hedgehogs?

Made using @OrdnanceSurvey Open Zoomstack, QGIS and #aerialod https://t.co/r6AOu1Mq9I",1318518242080661504,2021-11-22 16:00:44+00:00,en,2,2,10,0,Twitter Web App,3_1462811687078273029,https://pbs.twimg.com/media/FEzzeqWXIAUvTJu.png,photo, ,Christoph Er,dataisawesomeo,False,199,580, 
1462813270864281602,"#30DayMapChallenge  22: Boundaries
NC County Boundaries with birth rates
Another favorite concept book: https://t.co/Fo2b0fjk4i
Thanks Edzer and Roger
#rspatial #rstats @markdonovan2020 https://t.co/AD3GZhCvrh",3094607959,2021-11-22 16:00:36+00:00,en,2,0,5,0,Twitter Web App,3_1462813207538581510,https://pbs.twimg.com/media/FEz03KgWQAY8Zdc.jpg,photo, ,donojazz,donojazz62220,False,15,225,USA
1462813195945615367,"#30DayMapChallenge 22 Boundaries. Une Terre promise, ses frontières issues du plan ""vision of peace"" de Donald Trump. Quelques attractions spectaculaires (escalade des mosquées, musée des promesses..) https://t.co/ka38FKYYB8",1189967197730430977,2021-11-22 16:00:18+00:00,fr,1,0,4,0,Twitter for Android,3_1462813187720503296,https://pbs.twimg.com/media/FEz02ArWYAAlfP3.jpg,photo, ,Julien Dupont Kobri,Kartokobri,False,880,387, 
1462813126152306691,"#30DayMapChallenge Day 22: Boundaries.

There is a wide variation in sales price between Vancouver West and Vancouver East. The map displays the divide between subareas of Cambie VW and Main. @Mapbox @REBGV @VanOpenData @exprealtycanada https://t.co/XRLqTfGtfq",17750685,2021-11-22 16:00:01+00:00,en,0,0,3,0,Twitter Web App,3_1462634401007689732,https://pbs.twimg.com/media/FExSPQRUYAQkS38.jpg,photo, ,Adam Naamani,adamknaamani,False,216,82,0x23A...4c29
1462812435736412161,#30DayMapChallenge Day 20 Boundaries - States I've been to for more than 4 hours.  Ones I've actually stayed the night in.  But Maine was just a day trip to see Portland. @gischatbot @esri ArcGIS Desktop https://t.co/uN6x6CAi4L,17435433,2021-11-22 15:57:17+00:00,en,2,0,5,0,Twitter Web App,3_1462809441510768655,https://pbs.twimg.com/media/FEzxb89WQA8qYPh.jpg,photo, ,Small Town Mapper 🗺🍀,CharlesRobbins,False,796,954,"South Carolina, USA"
1462811361843494919,"#30DayMapChallenge
Day 22: Boundaries - The Wallace Line

Recently learned about The Wallace Line (an imaginary faunal boundary between Asia &amp; Australia).  So I took A.R.Wallace's 1869 Map &amp; cragg-afied it using @John_M_Nelson Make those Cool 3D Topo Maps https://t.co/a9Ns1EmWQI https://t.co/Ielq1LIV3L",333524694,2021-11-22 15:53:01+00:00,en,1,0,13,0,Twitter Web App,3_1462811027142238212,https://pbs.twimg.com/media/FEzy4P5WYAQm7_x.jpg,photo, ,Christopher Pollard,CRVanPollard,False,1236,1210,"Philadelphia,PA"
1462808485184380928,"1/4 : #30DayMapChallenge, Frontières.

Enka Blanchard, “#Spatialités et temporalités du #handicap I : des corps discrets dans un monde discret” @Espacestemps.net.
https://t.co/Rd1YwlFfoG… https://t.co/0yrXGJLalL",1238816326459822081,2021-11-22 15:41:35+00:00,fr,2,0,2,0,Twitter for iPhone,3_1462808480595722241,https://pbs.twimg.com/media/FEzwkBRWQAE3mTG.jpg,photo, ,{Chôros{,ChorosTweets,False,149,626, 
1462807135335637000,"Difference in IMD rank between bordering areas, or where inequality in deprivation is the highest

#30daymapchallenge #day22 #boundaries https://t.co/Ri2fNFeDBD",1101617286,2021-11-22 15:36:13+00:00,en,4,0,28,0,Twitter Web App,3_1462806818489573383,https://pbs.twimg.com/media/FEzvDRcXIAc6Yde.jpg,photo, ,Helen McKenzie,helenmakesmaps,False,4382,967,London
1462806324446650369,"Centered Capitals 
#30DayMapChallenge - Day 22 -  Boundaries.
#UK, #España, #Deutschland and #France boundaries centered around their capital city. Made in #Blender3d and #rspatial. Experimental map.

#3dmap #gischat #Rstats #b3d 1/n https://t.co/Og41OEA6Mp",1186202364,2021-11-22 15:33:00+00:00,en,6,0,18,1,Twitter for Android,3_1462806319321296897,https://pbs.twimg.com/media/FEzumN5XsAEmRqJ.jpg,photo, ,Julian Hoffmann,Julian_H0ffmann,False,737,1953,"London, England"
